text,rumorID,tweetID,POS,NER,Category
الوفد الطبي الجزائري تم إرساله لبنان تم وضع أعضائه الحجر الصحي اكتشاف إصابة أحدهم بفيروس كورونا الجزائر,AuFIN_047,1292983079125110784,"['الوفد_NOUN', 'الطبي_ADJ', 'الجزائري_ADJ', 'تم_VERB', 'إرسال_NOUN', 'ه_PRON', 'لبنان_NOUN', 'تم_VERB', 'وضع_NOUN', 'أعضاء_NOUN', 'ه_PRON', 'الحجر_NOUN', 'الصحي_ADJ', 'اكتشاف_NOUN', 'إصابة_NOUN', 'أحد_NOUN', 'هم_PRON', 'ب_ADP', 'فيروس_NOUN', 'كورونا_X', 'الجزائر_NOUN']","['الوفد_B-ORG', 'الطبي_I-ORG', 'الجزائري_E-ORG', 'تم_O', 'إرساله_O', 'لبنان_S-LOC', 'تم_O', 'وضع_O', 'أعضائه_O', 'الحجر_O', 'الصحي_O', 'اكتشاف_O', 'إصابة_O', 'أحدهم_O', 'بفيروس_O', 'كورونا_B-LOC', 'الجزائر_E-LOC']",health
تلبس الكمامة الأماكن المفتوحة تلبسها تقود السيارة تلبسها وأنت سليم الإزدحام لابد لبسها تلبسها لمدة تتجاوز 15 دقيقة لماذا انظر للصورة,AuFIN_048,1304207196754972672,"['تلبس_VERB', 'الكمامة_NOUN', 'الأماكن_NOUN', 'المفتوحة_ADJ', 'تلبس_VERB', 'ها_PRON', 'تقود_VERB', 'السيارة_NOUN', 'تلبس_VERB', 'ها_PRON', 'و_CCONJ', 'أنت_PRON', 'سليم_X', 'الإزدحام_NOUN', 'لابد_X', 'ل_ADP', 'بسها_NOUN', 'تلبس_VERB', 'ها_PRON', 'ل_ADP', 'مدة_NOUN', 'تتجاوز_VERB', '15_NUM', 'دقيقة_NOUN', 'ل_ADP', 'ماذا_DET', 'انظر_VERB', 'ل_ADP', 'الصورة_NOUN']","['تلبس_O', 'الكمامة_O', 'الأماكن_O', 'المفتوحة_O', 'تلبسها_O', 'تقود_O', 'السيارة_O', 'تلبسها_O', 'وأنت_O', 'سليم_O', 'الإزدحام_O', 'لابد_O', 'لبسها_O', 'تلبسها_O', 'لمدة_O', 'تتجاوز_O', '15_O', 'دقيقة_O', 'لماذا_O', 'انظر_O', 'للصورة_O']",health
كادوريم سأوفر دفعة أولى اللقاح الصيني أحتاج موافقة الدولة التونسية,AuFIN_049,1348876821157326853,"['كادوريم_X', 'س_AUX', 'أوفر_X', 'دفعة_NOUN', 'أولى_ADJ', 'اللقاح_NOUN', 'الصيني_ADJ', 'أحتاج_X', 'موافقة_NOUN', 'الدولة_NOUN', 'التونسية_ADJ']","['كادوريم_B-PER', 'سأوفر_E-PER', 'دفعة_O', 'أولى_O', 'اللقاح_O', 'الصيني_O', 'أحتاج_O', 'موافقة_O', 'الدولة_O', 'التونسية_O']",health
عبله الكحلاوي ذمه الله  ادعولها بالرحمه ,AuFIN_050,1274227442677362694,"['عبل_NOUN', 'ه_PRON', 'الكحلاوي_X', 'ذمه_X', 'الله_X', 'ادعولها_X', 'بالرحمه_NOUN']","['عبله_O', 'الكحلاوي_O', 'ذمه_O', 'الله_O', 'ادعولها_O', 'بالرحمه_O']",health
رسميا عوده مرتضي منصور رئيسا للزمالك طريق المحكمه,AuFIN_051,1431941468952870912,"['رسميا_ADJ', 'عود_NOUN', 'ه_PRON', 'مرتضي_X', 'منصور_X', 'رئيسا_NOUN', 'ل_ADP', 'الزمالك_NOUN', 'طريق_NOUN', 'المحكمه_NOUN']","['رسميا_O', 'عوده_O', 'مرتضي_B-PER', 'منصور_E-PER', 'رئيسا_O', 'للزمالك_O', 'طريق_O', 'المحكمه_O']",sports
تقارير مغربية باكاري جاساما حكم لقاء العودة الأهلي الوداد 195سبورتس,AuFIN_052,1318997109409013763,"['تقارير_NOUN', 'مغربية_ADJ', 'باكاري_X', 'جاساما_X', 'حكم_NOUN', 'لقاء_NOUN', 'العودة_NOUN', 'الأهلي_ADJ', 'الوداد_X', '195_NUM', 'سبورتس_X']","['تقارير_O', 'مغربية_O', 'باكاري_B-PER', 'جاساما_E-PER', 'حكم_O', 'لقاء_O', 'العودة_O', 'الأهلي_O', 'الوداد_O', '195_O', 'سبورتس_S-ORG']",sports
انباء وفاة لاعبة الجودو السعودية تهاني القحطاني انهزمت لاعبة اسرائيلية,AuFIN_053,1421626698899001350,"['انباء_NOUN', 'وفاة_NOUN', 'لاعبة_NOUN', 'الجودو_NOUN', 'السعودية_ADJ', 'تهاني_X', 'القحطاني_X', 'انهزمت_VERB', 'لاعبة_NOUN', 'اسرائيلية_ADJ']","['انباء_O', 'وفاة_O', 'لاعبة_O', 'الجودو_O', 'السعودية_S-LOC', 'تهاني_O', 'القحطاني_S-PER', 'انهزمت_O', 'لاعبة_O', 'اسرائيلية_O']",sports
حقق نادي باريسسانجيرمان الفرنسي أرباحاً خيالية اقتربت 100 مليون بيعه 800 قميص تحمل إسم النجم الأرجنتيني ليونيلميسي طرحها للبيع يوم الأربعاء خلال أسبوع فقط,AuFIN_054,1428285565905117187,"['حقق_VERB', 'نادي_X', 'باريسسانجيرمان_X', 'الفرنسي_ADJ', 'أرباحاً_NOUN', 'خيالية_ADJ', 'اقتربت_VERB', '100_NUM', 'مليون_NUM', 'بيع_NOUN', 'ه_PRON', '800_NUM', 'قميص_NOUN', 'تحمل_VERB', 'إسم_NOUN', 'النجم_NOUN', 'الأرجنتيني_ADJ', 'ليونيلميسي_X', 'طرح_NOUN', 'ها_PRON', 'ل_ADP', 'البيع_NOUN', 'يوم_NOUN', 'الأربعاء_NOUN', 'خلال_ADP', 'أسبوع_NOUN', 'فقط_ADV']","['حقق_O', 'نادي_B-ORG', 'باريسسانجيرمان_I-ORG', 'الفرنسي_E-ORG', 'أرباحاً_O', 'خيالية_O', 'اقتربت_O', '100_O', 'مليون_O', 'بيعه_O', '800_O', 'قميص_O', 'تحمل_O', 'إسم_O', 'النجم_O', 'الأرجنتيني_O', 'ليونيلميسي_S-LOC', 'طرحها_O', 'للبيع_O', 'يوم_O', 'الأربعاء_O', 'خلال_O', 'أسبوع_O', 'فقط_O']",sports
 قرر الاتحاد السعودي منع لقب العالمي أندية الدوري ويحظر الأندية استخدامها سواء اللافتات داخل الملاعب عبر المواقع الأندية,AuFIN_055,1333109113912520705,"['قرر_VERB', 'الاتحاد_NOUN', 'السعودي_ADJ', 'منع_NOUN', 'لقب_NOUN', 'العالمي_ADJ', 'أندية_NOUN', 'الدوري_NOUN', 'و_CCONJ', 'يحظر_VERB', 'الأندية_NOUN', 'استخدام_NOUN', 'ها_PRON', 'سواء_NOUN', 'اللافتات_NOUN', 'داخل_ADP', 'الملاعب_NOUN', 'عبر_ADP', 'المواقع_NOUN', 'الأندية_ADJ']","['قرر_O', 'الاتحاد_B-ORG', 'السعودي_E-ORG', 'منع_O', 'لقب_O', 'العالمي_O', 'أندية_O', 'الدوري_O', 'ويحظر_O', 'الأندية_O', 'استخدامها_O', 'سواء_O', 'اللافتات_O', 'داخل_O', 'الملاعب_O', 'عبر_O', 'المواقع_O', 'الأندية_O']",sports
الحكم المغربي يعتذر للاعبي الأهلي احتسابه ركلة جزاء,AuFIN_056,1368548501374726145,"['الحكم_NOUN', 'المغربي_ADJ', 'يعتذر_VERB', 'ل_ADP', 'الأعبي_NOUN', 'الأهلي_ADJ', 'احتساب_NOUN', 'ه_PRON', 'ركلة_NOUN', 'جزاء_NOUN']","['الحكم_O', 'المغربي_O', 'يعتذر_O', 'للاعبي_O', 'الأهلي_O', 'احتسابه_O', 'ركلة_O', 'جزاء_O']",sports
لاعب إنتر ميلان الدنماركي كريستيان إريكسن يسقط أرض الملعب الهواء مباشرة نتيجة التهاب عضلة القلب تلقى لقاح فايزر 12 يومًا,AuFIN_057,1404204436407263234,"['لاعب_NOUN', 'إنتر_X', 'ميلان_X', 'الدنماركي_ADJ', 'كريستيان_X', 'إريكسن_X', 'يسقط_VERB', 'أرض_NOUN', 'الملعب_NOUN', 'الهواء_NOUN', 'مباشرة_NOUN', 'نتيجة_NOUN', 'التهاب_NOUN', 'عضلة_NOUN', 'القلب_NOUN', 'تلقى_VERB', 'ل_ADP', 'قاح_NOUN', 'فايزر_X', '12_NUM', 'يومًا_NOUN']","['لاعب_O', 'إنتر_B-ORG', 'ميلان_E-ORG', 'الدنماركي_O', 'كريستيان_B-PER', 'إريكسن_E-PER', 'يسقط_O', 'أرض_O', 'الملعب_O', 'الهواء_O', 'مباشرة_O', 'نتيجة_O', 'التهاب_O', 'عضلة_O', 'القلب_O', 'تلقى_O', 'لقاح_B-MISC', 'فايزر_E-MISC', '12_O', 'يومًا_O']",sports
السبّاح السعودي أحمد جبريل حصل المركز ٤٧ الأولمبياد أصل ٤٧ مشترك  منيح غرق كمان  لاياالله,AuFIN_058,1227519996143775744,"['السبّاح_NOUN', 'السعودي_ADJ', 'أحمد_X', 'جبريل_X', 'حصل_VERB', 'المركز_NOUN', '٤٧_NUM', 'الأولمبياد_NOUN', 'أصل_NOUN', '٤٧_NUM', 'مشترك_NOUN', 'منيح_ADJ', 'غرق_NOUN', 'كمان_X', 'لاياالله_X']","['السبّاح_O', 'السعودي_O', 'أحمد_B-PER', 'جبريل_E-PER', 'حصل_O', 'المركز_O', '٤٧_O', 'الأولمبياد_O', 'أصل_O', '٤٧_O', 'مشترك_O', 'منيح_O', 'غرق_O', 'كمان_O', 'لاياالله_O']",sports
أحمد موسى مصر نجحت تنظيم مونديال اليد وقطر سرقت فكرة الفقاعة مننا فيديو,AuFIN_059,1355985045916409865,"['أحمد_X', 'موسى_X', 'مصر_NOUN', 'نجحت_VERB', 'تنظيم_NOUN', 'مونديال_NOUN', 'اليد_NOUN', 'وقطر_CCONJ', 'سرقت_VERB', 'فكرة_NOUN', 'الفقاعة_NOUN', 'مننا_X', 'فيديو_X']","['أحمد_B-PER', 'موسى_E-PER', 'مصر_S-LOC', 'نجحت_O', 'تنظيم_O', 'مونديال_O', 'اليد_O', 'وقطر_O', 'سرقت_O', 'فكرة_O', 'الفقاعة_O', 'مننا_O', 'فيديو_O']",sports
عاجل         طرد حفيظ دراجي قنوات ان سبورت صحة الخبر,AuFIN_060,1428347808860442632,"['عاجل_ADJ', 'طرد_NOUN', 'حفيظ_X', 'دراجي_X', 'قنوات_NOUN', 'ان_SCONJ', 'سبورت_X', 'صحة_NOUN', 'الخبر_NOUN']","['عاجل_O', 'طرد_O', 'حفيظ_O', 'دراجي_O', 'قنوات_O', 'ان_O', 'سبورت_S-ORG', 'صحة_O', 'الخبر_O']",sports
حمدبنجاسم غرّد حُذفت التغريدة,AuFIN_061,1257394489251041282,"['حمدبنجاسم_X', 'غرّد_X', 'حُذفت_VERB', 'التغريدة_NOUN']","['حمدبنجاسم_O', 'غرّد_O', 'حُذفت_O', 'التغريدة_O']",politics
مفتي تركيا تطاول العرب اردوغان وزوجته يختلف التطاول الرسول وزوجته طيب دا يترد إزاي,AuFIN_062,1321153279993257988,"['مفتي_X', 'تركيا_X', 'تطاول_VERB', 'العرب_NOUN', 'اردوغان_X', 'و_CCONJ', 'زوجة_NOUN', 'ه_PRON', 'يختلف_VERB', 'التطاول_NOUN', 'الرسول_X', 'و_CCONJ', 'زوجة_NOUN', 'ه_PRON', 'طيب_X', 'دا_X', 'يترد_VERB', 'إزاي_X']","['مفتي_O', 'تركيا_S-LOC', 'تطاول_O', 'العرب_S-PER', 'اردوغان_O', 'وزوجته_O', 'يختلف_O', 'التطاول_O', 'الرسول_O', 'وزوجته_O', 'طيب_O', 'دا_O', 'يترد_O', 'إزاي_O']",politics
اردوغان سنقوم بتدريس ثورة 30 المجيده الجامعات التركيه بدأ العام الدراسي القادم لانها ثورة شعب حماها الجيش المصري بقوة ويارب تكونوا راضي عني سيسي,AuFIN_063,1370500552795299841,"['اردوغان_X', 'س_AUX', 'نقوم_VERB', 'ب_ADP', 'تدريس_NOUN', 'ثورة_NOUN', '30_NUM', 'المجيده_ADJ', 'الجامعات_NOUN', 'التركيه_ADJ', 'بدأ_VERB', 'العام_NOUN', 'الدراسي_ADJ', 'القادم_ADJ', 'لأن_CCONJ', 'ها_PRON', 'ثورة_NOUN', 'شعب_NOUN', 'حمى_NOUN', 'ها_PRON', 'الجيش_NOUN', 'المصري_ADJ', 'ب_ADP', 'قوة_NOUN', 'ويارب_CCONJ', 'تكونوا_VERB', 'راضي_X', 'عني_X', 'سيسي_X']","['اردوغان_O', 'سنقوم_O', 'بتدريس_O', 'ثورة_O', '30_O', 'المجيده_O', 'الجامعات_O', 'التركيه_O', 'بدأ_O', 'العام_O', 'الدراسي_O', 'القادم_O', 'لانها_O', 'ثورة_O', 'شعب_O', 'حماها_O', 'الجيش_O', 'المصري_O', 'بقوة_O', 'ويارب_O', 'تكونوا_O', 'راضي_O', 'عني_O', 'سيسي_S-PER']",politics
العفو الارهابيين أمر يتولاه الله اما عملي فهو إرسالهم إليه فلاديمير بوتن,AuFIN_064,1354806175972225033,"['العفو_NOUN', 'الارهابيين_ADJ', 'أمر_NOUN', 'يتولاه_X', 'الله_NOUN', 'اما_PART', 'عملي_ADJ', 'ف_CCONJ', 'هو_PRON', 'إرسال_NOUN', 'هم_PRON', 'إلي_ADP', 'ه_PRON', 'فلاديمير_X', 'بوتن_X']","['العفو_O', 'الارهابيين_O', 'أمر_O', 'يتولاه_O', 'الله_O', 'اما_O', 'عملي_O', 'فهو_O', 'إرسالهم_O', 'إليه_O', 'فلاديمير_B-PER', 'بوتن_E-PER']",politics
اليوم وزير الدفاع التركي اليوم زار طرابلس تنسيق الحكومة الليبية الجديدة وكان استقباله السفير التركي ضباط بالجيش التركي ويقوم باجتماع قادة أتراك قاعدة معيتيقه ولم يلتقي بأي مسؤول ليبي الحكومة او الرئاسي وغادر ليبيا علي اعتقد اسمه أحتلال رسمي العوض,AuFIN_065,1403479998900670467,"['اليوم_NOUN', 'وزير_NOUN', 'الدفاع_NOUN', 'التركي_ADJ', 'اليوم_NOUN', 'زار_VERB', 'طرابلس_NOUN', 'تنسيق_NOUN', 'الحكومة_NOUN', 'الليبية_ADJ', 'الجديدة_ADJ', 'و_CCONJ', 'كان_VERB', 'استقبال_NOUN', 'ه_PRON', 'السفير_NOUN', 'التركي_ADJ', 'ضباط_NOUN', 'ب_ADP', 'الجيش_NOUN', 'التركي_ADJ', 'و_CCONJ', 'يقوم_VERB', 'ب_ADP', 'اجتماع_NOUN', 'قادة_NOUN', 'أتراك_NOUN', 'قاعدة_NOUN', 'معيتيق_NOUN', 'ه_PRON', 'و_CCONJ', 'لم_PART', 'يلتقي_VERB', 'ب_ADP', 'أي_ADJ', 'مسؤول_NOUN', 'ليبي_ADJ', 'الحكومة_NOUN', 'او_CCONJ', 'الرئاسي_ADJ', 'و_CCONJ', 'غادر_VERB', 'ليبيا_X', 'علي_X', 'اعتقد_X', 'اسم_NOUN', 'ه_PRON', 'أحتلال_NOUN', 'رسمي_ADJ', 'العوض_X']","['اليوم_O', 'وزير_O', 'الدفاع_B-ORG', 'التركي_E-ORG', 'اليوم_O', 'زار_O', 'طرابلس_S-LOC', 'تنسيق_O', 'الحكومة_B-ORG', 'الليبية_E-ORG', 'الجديدة_O', 'وكان_O', 'استقباله_O', 'السفير_O', 'التركي_O', 'ضباط_O', 'بالجيش_B-ORG', 'التركي_E-ORG', 'ويقوم_O', 'باجتماع_O', 'قادة_O', 'أتراك_S-PER', 'قاعدة_O', 'معيتيقه_O', 'ولم_O', 'يلتقي_O', 'بأي_O', 'مسؤول_O', 'ليبي_O', 'الحكومة_O', 'او_O', 'الرئاسي_O', 'وغادر_O', 'ليبيا_S-LOC', 'علي_O', 'اعتقد_O', 'اسمه_O', 'أحتلال_O', 'رسمي_O', 'العوض_O']",politics
أفيخاي أدرعي يقول معركتنا الإخوان المسلمين غساعدونا الإخوة العرب منكم معه ومنهم منكم يقف معهم حربهم مسلمين,AuFIN_066,1296436152094924800,"['أفيخاي_X', 'أدرعي_X', 'يقول_VERB', 'معركة_NOUN', 'نا_PRON', 'الإخوان_NOUN', 'المسلمين_ADJ', 'غساعدونا_VERB', 'الإخوة_NOUN', 'العرب_ADJ', 'من_ADP', 'كم_PRON', 'مع_ADP', 'ه_PRON', 'و_CCONJ', 'من_ADP', 'هم_PRON', 'من_ADP', 'كم_DET', 'يقف_VERB', 'مع_ADP', 'هم_PRON', 'حرب_NOUN', 'هم_PRON', 'مسلمين_ADJ']","['أفيخاي_B-PER', 'أدرعي_E-PER', 'يقول_O', 'معركتنا_O', 'الإخوان_O', 'المسلمين_S-PER', 'غساعدونا_O', 'الإخوة_O', 'العرب_S-PER', 'منكم_O', 'معه_O', 'ومنهم_O', 'منكم_O', 'يقف_O', 'معهم_O', 'حربهم_O', 'مسلمين_S-PER']",politics
انضمام مصرلاعضاءالناتو دول اعضاء الناتو اعلن ان مصر جزء القوات الخاصة بالتحالف وتم رفع مصر مراكب التحالف ,AuFIN_067,1335734238176534536,"['انضمام_NOUN', 'مصرلاعضاءالناتو_NOUN', 'دول_NOUN', 'اعضاء_NOUN', 'الناتو_X', 'اعلن_VERB', 'ان_SCONJ', 'مصر_NOUN', 'جزء_NOUN', 'القوات_NOUN', 'الخاصة_ADJ', 'ب_ADP', 'التحالف_NOUN', 'و_CCONJ', 'تم_VERB', 'رفع_NOUN', 'مصر_NOUN', 'مراكب_NOUN', 'التحالف_NOUN']","['انضمام_O', 'مصرلاعضاءالناتو_S-LOC', 'دول_O', 'اعضاء_O', 'الناتو_S-ORG', 'اعلن_O', 'ان_O', 'مصر_S-LOC', 'جزء_O', 'القوات_O', 'الخاصة_O', 'بالتحالف_O', 'وتم_O', 'رفع_O', 'مصر_S-LOC', 'مراكب_O', 'التحالف_O']",politics
سعد الحريري يعلن مساعدات مصر منتهية الصلاحية,AuFIN_068,1291938144485613571,"['سعد_X', 'الحريري_X', 'يعلن_VERB', 'مساعدات_NOUN', 'مصر_NOUN', 'منتهية_ADJ', 'الصلاحية_NOUN']","['سعد_B-PER', 'الحريري_E-PER', 'يعلن_O', 'مساعدات_O', 'مصر_S-LOC', 'منتهية_O', 'الصلاحية_O']",politics
توافق السعودية السماح بتحليق طائرة تدشَّن خط الطيران تلأبيب أبوظبي المجال الجوي السعودي وذلك عملاً بمقاطعة إسرائيل وعدم السماح لطيران عال الإسرائيلي شركة طيران إسرائيلية متجهة وإلى مطار بن غورين بالتحليق صحيفة جيروزليم بوست الأسرائيلية,AuFIN_069,1300101273052565504,"['توافق_VERB', 'السعودية_NOUN', 'السماح_NOUN', 'ب_ADP', 'تحليق_NOUN', 'طائرة_NOUN', 'تدشَّن_VERB', 'خط_NOUN', 'الطيران_NOUN', 'تلأبيب_NOUN', 'أبوظبي_X', 'المجال_NOUN', 'الجوي_ADJ', 'السعودي_ADJ', 'و_CCONJ', 'ذٰلك_DET', 'عملاً_NOUN', 'ب_ADP', 'مقاطعة_NOUN', 'إسرائيل_NOUN', 'و_CCONJ', 'عدم_NOUN', 'السماح_NOUN', 'ل_ADP', 'طيران_NOUN', 'عال_X', 'الإسرائيلي_ADJ', 'شركة_NOUN', 'طيران_NOUN', 'إسرائيلية_ADJ', 'متجهة_ADJ', 'و_CCONJ', 'إلى_ADP', 'مطار_NOUN', 'بن_PROPN', 'غورين_X', 'ب_ADP', 'التحليق_NOUN', 'صحيفة_NOUN', 'جيروزليم_X', 'بوست_X', 'الأسرائيلية_ADJ']","['توافق_O', 'السعودية_S-LOC', 'السماح_O', 'بتحليق_O', 'طائرة_O', 'تدشَّن_O', 'خط_O', 'الطيران_O', 'تلأبيب_O', 'أبوظبي_O', 'المجال_O', 'الجوي_O', 'السعودي_O', 'وذلك_O', 'عملاً_O', 'بمقاطعة_O', 'إسرائيل_S-LOC', 'وعدم_O', 'السماح_O', 'لطيران_O', 'عال_O', 'الإسرائيلي_O', 'شركة_B-ORG', 'طيران_I-ORG', 'إسرائيلية_E-ORG', 'متجهة_O', 'وإلى_O', 'مطار_B-LOC', 'بن_I-LOC', 'غورين_E-LOC', 'بالتحليق_O', 'صحيفة_O', 'جيروزليم_B-LOC', 'بوست_I-LOC', 'الأسرائيلية_E-LOC']",politics
فقدان 15 جندي أمريكي كانوا دورية قرب قاعدة التنف واظنهم قضوا الضربة الصاروخيةفي دير الزور الامريكي لايريد الاعتراف بقتلاه,AuFIN_070,1374435390279446539,"['فقدان_NOUN', '15_NUM', 'جندي_NOUN', 'أمريكي_ADJ', 'كانوا_AUX', 'دورية_NOUN', 'قرب_ADP', 'قاعدة_NOUN', 'التنف_NOUN', 'و_CCONJ', 'اظن_VERB', 'هم_PRON', 'قضوا_VERB', 'الضربة_NOUN', 'الصاروخيةفي_ADJ', 'دير_X', 'الزور_NOUN', 'الامريكي_ADJ', 'لا_PART', 'يريد_VERB', 'الاعتراف_NOUN', 'بقتلاه_X']","['فقدان_O', '15_O', 'جندي_O', 'أمريكي_O', 'كانوا_O', 'دورية_O', 'قرب_O', 'قاعدة_O', 'التنف_S-LOC', 'واظنهم_O', 'قضوا_O', 'الضربة_O', 'الصاروخيةفي_O', 'دير_B-LOC', 'الزور_E-LOC', 'الامريكي_O', 'لايريد_S-PER', 'الاعتراف_O', 'بقتلاه_O']",politics
المغرب موريتانيا صورة للتأمل  وصول الطائرة المغربية موريتانيا وهي محملة بشحنة كبيرة لقاحات كورونا,AuFIN_071,1399108616444121094,"['المغرب_NOUN', 'موريتانيا_X', 'صورة_NOUN', 'ل_ADP', 'التأمل_NOUN', 'وصول_NOUN', 'الطائرة_NOUN', 'المغربية_ADJ', 'موريتانيا_X', 'و_CCONJ', 'هي_PRON', 'محملة_ADJ', 'ب_ADP', 'شحنة_NOUN', 'كبيرة_ADJ', 'ل_ADP', 'قاحات_NOUN', 'كورونا_X']","['المغرب_S-LOC', 'موريتانيا_S-LOC', 'صورة_O', 'للتأمل_O', 'وصول_O', 'الطائرة_O', 'المغربية_O', 'موريتانيا_S-LOC', 'وهي_O', 'محملة_O', 'بشحنة_O', 'كبيرة_O', 'لقاحات_O', 'كورونا_S-LOC']",health
العراق — وزارة الصحة تطالب بإغلاق الحدود إيران خوفا انتشار كورونا,AuFIN_072,1230432573899333632,"['العراق_NOUN', '—_PUNCT', 'وزارة_NOUN', 'الصحة_NOUN', 'تطالب_VERB', 'ب_ADP', 'إغلاق_NOUN', 'الحدود_NOUN', 'إيران_NOUN', 'خوفا_NOUN', 'انتشار_NOUN', 'كورونا_X']","['العراق_S-LOC', '—_O', 'وزارة_O', 'الصحة_O', 'تطالب_O', 'بإغلاق_O', 'الحدود_O', 'إيران_S-LOC', 'خوفا_O', 'انتشار_O', 'كورونا_S-LOC']",health
المملكة الاردنية الهاشمية مرور أسبوع تسجيل إصابة جديدة بفيروس كورونا وشفاء عدد كبير المصابين ترفع القيود الصحية وتعيد الحياة لطبيعتها  الفال يارب العالمين   الأردن,AuFIN_073,1257719341086314498,"['المملكة_NOUN', 'الاردنية_ADJ', 'الهاشمية_ADJ', 'مرور_NOUN', 'أسبوع_NOUN', 'تسجيل_NOUN', 'إصابة_NOUN', 'جديدة_ADJ', 'ب_ADP', 'فيروس_NOUN', 'كورونا_X', 'و_CCONJ', 'شفاء_NOUN', 'عدد_NOUN', 'كبير_ADJ', 'المصابين_ADJ', 'ترفع_VERB', 'القيود_NOUN', 'الصحية_ADJ', 'و_CCONJ', 'تعيد_VERB', 'الحياة_NOUN', 'ل_ADP', 'طبيعة_NOUN', 'ها_PRON', 'الفال_X', 'يارب_X', 'العالمين_NOUN', 'الأردن_NOUN']","['المملكة_B-LOC', 'الاردنية_I-LOC', 'الهاشمية_E-LOC', 'مرور_O', 'أسبوع_O', 'تسجيل_O', 'إصابة_O', 'جديدة_O', 'بفيروس_O', 'كورونا_O', 'وشفاء_O', 'عدد_O', 'كبير_O', 'المصابين_O', 'ترفع_O', 'القيود_O', 'الصحية_O', 'وتعيد_O', 'الحياة_O', 'لطبيعتها_O', 'الفال_O', 'يارب_O', 'العالمين_O', 'الأردن_S-LOC']",health
 عاجل الأردن يوقف استخدام لقاح استرازينكا ويكتفي باعطاء الجرعة الثانية لمن تلقوا الاولى,AuFIN_074,1405576640042840066,"['عاجل_ADJ', 'الأردن_NOUN', 'يوقف_VERB', 'استخدام_NOUN', 'ل_ADP', 'قاح_NOUN', 'استرازين_X', 'كا_PRON', 'و_CCONJ', 'يكتفي_VERB', 'ب_ADP', 'إعطاء_NOUN', 'الجرعة_NOUN', 'الثانية_ADJ', 'ل_ADP', 'من_DET', 'تلقوا_VERB', 'الاولى_ADJ']","['عاجل_O', 'الأردن_S-LOC', 'يوقف_O', 'استخدام_O', 'لقاح_O', 'استرازينكا_O', 'ويكتفي_O', 'باعطاء_O', 'الجرعة_O', 'الثانية_O', 'لمن_O', 'تلقوا_O', 'الاولى_O']",health
اول شحنة اللقاح الروسي اتجاه تونس علي متن طائرة تونسية بقيادة الطيار الفة لجنف,AuFIN_075,1358511338205687808,"['اول_ADJ', 'شحنة_NOUN', 'اللقاح_NOUN', 'الروسي_ADJ', 'اتجاه_NOUN', 'تونس_NOUN', 'علي_ADP', 'متن_NOUN', 'طائرة_NOUN', 'تونسية_ADJ', 'ب_ADP', 'قيادة_NOUN', 'الطيار_NOUN', 'الفة_X', 'لجنف_X']","['اول_O', 'شحنة_O', 'اللقاح_O', 'الروسي_O', 'اتجاه_O', 'تونس_S-LOC', 'علي_O', 'متن_O', 'طائرة_O', 'تونسية_O', 'بقيادة_O', 'الطيار_O', 'الفة_O', 'لجنف_O']",health
 مشاريعمصر مساعدات طبية وغذائية مصر تصل الى قطاع غزة لوقاية الأشقاء الفلسطينيين فيروس كورونا المستجد,AuFIN_076,1243235463386800128,"['مشاريعمصر_NOUN', 'مساعدات_NOUN', 'طبية_ADJ', 'و_CCONJ', 'غذائية_ADJ', 'مصر_NOUN', 'تصل_VERB', 'الى_ADP', 'قطاع_NOUN', 'غزة_NOUN', 'ل_ADP', 'وقاية_NOUN', 'الأشقاء_NOUN', 'الفلسطينيين_ADJ', 'ف_CCONJ', 'يروس_VERB', 'كورونا_X', 'المستجد_ADJ']","['مشاريعمصر_O', 'مساعدات_O', 'طبية_O', 'وغذائية_O', 'مصر_S-LOC', 'تصل_O', 'الى_O', 'قطاع_O', 'غزة_S-LOC', 'لوقاية_O', 'الأشقاء_O', 'الفلسطينيين_S-PER', 'فيروس_O', 'كورونا_S-LOC', 'المستجد_O']",health
طبيب تونسي اصيل دراهم عمره 43 سنة اول طبيب العالم يقوم باجراء عملية القلب خارج جسم المريض كللت بالنجاح بمثل نفتخر ,AuFIN_077,1296729114834018304,"['طبيب_NOUN', 'تونسي_ADJ', 'اصيل_X', 'دراهم_X', 'عمر_NOUN', 'ه_PRON', '43_NUM', 'سنة_NOUN', 'اول_ADJ', 'طبيب_NOUN', 'العالم_NOUN', 'يقوم_VERB', 'ب_ADP', 'إجراء_NOUN', 'عملية_NOUN', 'القلب_NOUN', 'خارج_ADP', 'جسم_NOUN', 'المريض_NOUN', 'كللت_VERB', 'ب_ADP', 'النجاح_NOUN', 'ب_ADP', 'مثل_ADP', 'نفتخر_X']","['طبيب_O', 'تونسي_O', 'اصيل_O', 'دراهم_O', 'عمره_O', '43_O', 'سنة_O', 'اول_O', 'طبيب_O', 'العالم_O', 'يقوم_O', 'باجراء_O', 'عملية_O', 'القلب_O', 'خارج_O', 'جسم_O', 'المريض_O', 'كللت_O', 'بالنجاح_O', 'بمثل_O', 'نفتخر_O']",health
